customerid,amount,frequency,invoicedate,recency,cluster_id
15925.0,207.15,12,2011-05-29 15:35:00,193,2
15930.0,426.63,21,2011-10-03 14:52:00,66,0
15932.0,2461.85,119,2011-12-05 17:13:00,3,0
15933.0,1107.46,74,2011-11-18 13:14:00,20,0
15935.0,416.86,12,2011-04-14 13:27:00,238,2
15937.0,145.35,7,2011-10-06 15:48:00,63,0
15938.0,404.58,18,2011-08-19 12:56:00,111,0
15939.0,6102.26,77,2011-09-11 11:30:00,89,0
15940.0,31.799999999999997,2,2011-02-01 16:21:00,310,2
15942.0,337.44,14,2011-07-29 09:01:00,133,0
15944.0,325.1,6,2011-03-08 10:33:00,276,2
15945.0,181.0,2,2010-12-09 13:14:00,364,2
15947.0,1708.24,29,2011-09-18 10:46:00,82,0
15948.0,955.24,60,2011-12-01 15:32:00,7,0
15949.0,364.72,19,2011-11-23 09:09:00,16,0
15950.0,1705.26,103,2011-12-08 10:34:00,1,0
15951.0,669.57,43,2011-12-08 18:57:00,0,0
15952.0,806.57,91,2011-11-06 11:18:00,33,0
15953.0,1634.53,103,2011-11-24 15:32:00,14,0
15955.0,4389.81,185,2011-11-15 14:15:00,23,0
15957.0,428.89,42,2011-11-08 12:14:00,31,0
15958.0,104.35,7,2011-09-26 13:41:00,73,0
15963.0,470.76,28,2011-11-20 11:33:00,19,0
15965.0,845.64,122,2011-11-22 16:44:00,16,0
15967.0,418.83,84,2011-11-16 15:41:00,22,0
15969.0,582.9,21,2011-12-07 11:06:00,2,0
15970.0,314.1,11,2011-02-09 12:08:00,303,2
15971.0,4199.85,35,2011-11-22 12:50:00,17,0
15973.0,99.77000000000002,6,2011-04-18 09:39:00,235,2
15974.0,3429.55,177,2011-10-31 13:13:00,38,0
15975.0,371.01,24,2011-09-16 13:33:00,83,0
15976.0,430.94,98,2011-06-27 13:00:00,164,2
15977.0,1054.73,65,2011-11-22 13:29:00,16,0
15978.0,1098.78,49,2011-09-23 15:21:00,76,0
15980.0,2398.86,43,2011-09-12 09:41:00,88,0
15981.0,3408.48,97,2011-11-15 08:00:00,24,0
15983.0,1475.02,113,2011-11-17 17:34:00,21,0
15984.0,2816.97,275,2011-12-07 12:16:00,2,0
15985.0,1037.42,38,2011-08-08 16:31:00,122,0
15986.0,168.12,14,2011-11-09 15:17:00,29,0
15987.0,1451.28,140,2011-11-27 15:38:00,11,0
15988.0,158.03,27,2011-11-20 13:23:00,18,0
15990.0,792.11,52,2011-10-26 15:58:00,43,0
15992.0,41.989999999999995,3,2011-12-06 11:00:00,3,0
15993.0,2756.82,560,2011-12-01 10:45:00,8,0
15994.0,427.07,35,2011-10-16 12:28:00,54,0
15996.0,1044.78,131,2011-09-12 15:14:00,87,0
15998.0,3084.17,509,2011-11-03 12:45:00,36,0
16000.0,12393.7,9,2011-12-07 12:17:00,2,0
16003.0,2735.37,103,2011-11-10 09:57:00,29,0
16005.0,615.39,218,2011-11-27 13:47:00,11,0
16006.0,101.4,8,2011-05-12 13:12:00,210,2
16007.0,1701.94,385,2011-10-23 11:05:00,47,0
16008.0,478.78,33,2011-11-16 10:32:00,23,0
16009.0,992.71,90,2011-11-17 16:51:00,21,0
16010.0,407.5,86,2011-04-08 10:14:00,245,2
16011.0,3362.71,212,2011-12-01 16:31:00,7,0
16012.0,1415.29,94,2011-11-04 13:25:00,34,0
16013.0,33366.25,151,2011-12-06 10:36:00,3,0
16014.0,653.13,148,2011-11-04 11:23:00,35,0
16015.0,690.54,184,2011-12-06 10:58:00,3,0
16016.0,1483.31,237,2011-12-06 14:35:00,2,0
16017.0,211.88,32,2011-10-23 12:56:00,46,0
16018.0,408.90000000000003,28,2011-10-31 14:13:00,38,0
16019.0,3450.2400000000002,165,2011-12-08 10:06:00,1,0
16020.0,851.01,46,2011-11-23 11:18:00,16,0
16022.0,628.28,76,2011-03-24 13:16:00,259,2
16023.0,719.81,101,2011-10-24 16:34:00,45,0
16024.0,251.24,64,2011-11-27 13:26:00,11,0
16025.0,439.65999999999997,28,2011-11-10 11:45:00,29,0
16026.0,236.09,32,2011-10-27 13:53:00,42,0
16027.0,852.12,17,2011-09-09 10:47:00,91,0
16029.0,50992.61,274,2011-11-01 10:27:00,38,0
16030.0,331.24,29,2011-02-03 11:28:00,309,2
16031.0,548.94,100,2011-09-08 13:07:00,91,0
16033.0,8727.61,1152,2011-12-04 12:44:00,5,0
16034.0,437.7,22,2011-05-27 16:17:00,195,2
16036.0,758.92,55,2011-09-13 14:53:00,86,0
16037.0,855.02,39,2011-03-15 09:13:00,269,2
16038.0,454.33000000000004,28,2011-12-02 12:40:00,7,0
16040.0,1313.55,65,2011-10-05 13:47:00,64,0
16041.0,3166.4,6,2011-11-09 12:25:00,30,0
16042.0,1147.37,75,2011-11-17 17:50:00,21,0
16043.0,773.99,39,2011-11-02 12:50:00,37,0
16045.0,1340.7,83,2011-08-12 12:41:00,119,0
16048.0,243.69000000000003,9,2011-09-15 10:12:00,85,0
16049.0,1111.79,312,2011-10-30 13:19:00,39,0
16050.0,137.9,10,2011-06-19 11:44:00,173,2
16052.0,362.06,34,2011-10-16 15:13:00,53,0
16053.0,1511.95,84,2011-11-07 11:21:00,32,0
16054.0,783.9,70,2011-07-17 13:08:00,144,2
16055.0,134.8,8,2011-05-03 09:26:00,220,2
16056.0,664.85,68,2011-10-25 15:19:00,44,0
16057.0,2140.2200000000003,134,2011-12-05 16:36:00,3,0
16059.0,1459.8600000000001,180,2011-10-05 09:56:00,65,0
16061.0,-29.95,1,2011-03-15 14:41:00,268,2
16062.0,1153.62,64,2011-11-30 12:15:00,9,0
16063.0,335.32,23,2011-03-24 14:56:00,259,2
16065.0,372.09,74,2010-12-09 13:03:00,364,2
16066.0,1521.87,102,2011-11-23 11:54:00,16,0
16070.0,852.15,33,2011-11-17 15:50:00,21,0
16071.0,326.24,21,2011-10-26 11:14:00,44,0
16072.0,584.3199999999999,23,2011-02-24 14:32:00,287,2
16073.0,94.35,2,2011-02-21 12:33:00,291,2
16076.0,2173.53,131,2011-12-06 14:59:00,2,0
16078.0,79.2,1,2011-03-01 09:47:00,283,2
16079.0,1352.0,21,2011-11-23 12:48:00,16,0
16080.0,176.6,11,2011-09-19 10:42:00,81,0
16081.0,2806.9,227,2011-10-14 13:06:00,55,0
16083.0,1317.62,31,2011-08-31 10:47:00,100,0
16084.0,436.18,38,2011-02-13 16:05:00,298,2
16085.0,981.51,167,2011-11-16 13:24:00,22,0
16086.0,1119.31,40,2011-10-11 13:09:00,58,0
16091.0,315.06,18,2011-07-08 08:45:00,154,2
16092.0,779.36,53,2011-09-02 11:46:00,98,0
16093.0,17.0,1,2011-08-25 11:09:00,106,0
16094.0,1041.83,67,2011-11-28 12:45:00,11,0
16096.0,320.62,12,2011-03-20 13:38:00,263,2
16097.0,185.04999999999998,10,2011-04-13 13:47:00,239,2
16098.0,2005.63,67,2011-09-13 09:59:00,87,0
16099.0,731.9,39,2011-10-20 13:13:00,49,0
16101.0,1245.96,83,2011-11-30 16:54:00,8,0
16102.0,1842.14,57,2011-10-28 13:19:00,41,0
16103.0,1429.64,48,2011-12-02 14:16:00,6,0
16104.0,302.36,29,2011-10-09 10:23:00,61,0
16105.0,336.96,13,2011-04-05 10:13:00,248,2
16106.0,108.38,6,2011-10-05 10:37:00,65,0
16107.0,3204.1600000000003,31,2011-11-22 09:40:00,17,0
16108.0,816.1,49,2011-09-16 11:51:00,84,0
16109.0,611.88,18,2011-05-05 09:17:00,218,2
16110.0,1337.48,354,2011-10-25 14:35:00,44,0
16112.0,195.73999999999998,16,2011-07-19 14:28:00,142,2
16113.0,161.38,30,2011-06-09 16:16:00,182,2
16114.0,135.75000000000003,8,2011-06-22 10:13:00,170,2
16115.0,1667.97,284,2011-11-30 11:32:00,9,0
16116.0,592.88,35,2011-05-18 09:23:00,205,2
16117.0,232.21,30,2011-06-03 11:42:00,189,2
16119.0,423.36,16,2011-12-01 15:11:00,7,0
16120.0,1294.14,32,2011-10-11 14:22:00,58,0
16121.0,867.11,212,2011-10-13 12:59:00,56,0
16122.0,684.4200000000001,38,2011-09-27 15:34:00,72,0
16123.0,307.78,16,2011-10-19 09:18:00,51,0
16124.0,187.15,16,2011-01-27 16:05:00,315,2
16125.0,289.35,13,2010-12-07 15:48:00,366,2
16126.0,6287.77,117,2011-11-10 16:03:00,28,0
16127.0,656.25,40,2011-10-31 13:58:00,38,0
16128.0,1880.22,89,2011-11-22 11:14:00,17,0
16131.0,3506.54,78,2011-10-19 11:53:00,51,0
16133.0,14305.66,365,2011-12-06 11:24:00,3,0
16134.0,603.69,38,2011-11-18 10:05:00,21,0
16135.0,517.55,21,2011-03-22 12:30:00,262,2
16136.0,709.38,37,2011-10-11 09:10:00,59,0
16138.0,-7.95,1,2010-12-06 15:10:00,367,2
16139.0,635.41,31,2011-11-21 08:37:00,18,0
16140.0,703.77,37,2011-10-18 10:59:00,52,0
16141.0,620.4,30,2011-09-12 13:11:00,87,0
16142.0,535.34,37,2011-04-04 10:16:00,249,2
16143.0,2419.84,118,2011-12-06 14:13:00,2,0
16144.0,175.2,1,2011-04-07 10:09:00,246,2
16145.0,3741.98,237,2011-12-01 10:33:00,8,0
16146.0,734.13,29,2011-07-05 14:20:00,156,2
16147.0,375.0,22,2011-07-29 09:57:00,133,0
16148.0,76.32000000000001,1,2011-02-16 14:01:00,295,2
16149.0,280.52,18,2011-12-05 11:29:00,4,0
16150.0,1906.07,136,2011-11-01 09:29:00,38,0
16152.0,1829.04,29,2011-03-16 09:47:00,268,2
16153.0,1824.23,89,2011-10-21 10:50:00,49,0
16156.0,3024.62,139,2011-12-01 12:42:00,8,0
16157.0,644.24,19,2011-11-24 11:41:00,15,0
16159.0,348.2,14,2011-03-03 12:27:00,281,2
16160.0,1009.4499999999999,22,2011-10-06 18:30:00,63,0
16161.0,5352.97,502,2011-12-08 12:10:00,1,0
16162.0,37.4,2,2011-04-01 15:03:00,251,2
16163.0,441.59999999999997,7,2011-04-28 19:43:00,224,2
16164.0,802.53,35,2011-11-22 15:04:00,16,0
16168.0,3770.6,99,2011-11-29 12:45:00,10,0
16169.0,1822.97,85,2011-12-01 15:28:00,7,0
16170.0,1880.4199999999998,127,2011-10-20 08:21:00,50,0
16171.0,73.2,3,2011-10-11 14:51:00,58,0
16172.0,1140.21,69,2011-09-05 13:22:00,94,0
16173.0,1406.57,87,2011-11-24 10:53:00,15,0
16174.0,1009.5500000000001,23,2011-08-05 13:26:00,125,0
16175.0,1037.59,58,2011-09-06 14:32:00,93,0
16177.0,331.95,15,2011-10-20 12:57:00,49,0
16178.0,197.9,8,2011-07-24 16:05:00,137,2
16179.0,215.83,11,2011-10-10 09:41:00,60,0
16180.0,10217.48,176,2011-08-31 16:28:00,99,0
16181.0,305.54,11,2011-09-27 13:38:00,72,0
16182.0,6617.65,28,2011-09-28 13:23:00,71,0
16183.0,338.71000000000004,15,2011-10-03 14:59:00,66,0
16184.0,1155.54,46,2011-10-06 17:43:00,63,0
16185.0,529.41,31,2011-11-23 09:41:00,16,0
16186.0,3991.94,219,2011-11-17 12:43:00,22,0
16187.0,6841.24,297,2011-11-08 09:50:00,31,0
16188.0,981.86,67,2011-10-26 12:19:00,44,0
16189.0,215.48,11,2011-11-24 11:47:00,15,0
16190.0,215.08,6,2011-10-30 15:59:00,39,0
16191.0,4913.32,151,2011-12-07 11:26:00,2,0
16193.0,314.45,19,2011-04-17 11:45:00,236,2
16198.0,400.68100000000004,15,2011-09-25 14:58:00,74,0
16200.0,1080.6200000000001,179,2011-12-05 14:40:00,3,0
16201.0,1821.52,115,2011-12-06 16:02:00,2,0
16202.0,365.27,18,2010-12-14 10:43:00,360,2
16203.0,589.15,36,2011-10-12 12:31:00,58,0
16204.0,405.71,57,2011-11-16 13:40:00,22,0
16205.0,761.38,98,2011-11-09 09:32:00,30,0
16206.0,537.0600000000001,63,2011-10-16 10:41:00,54,0
16207.0,394.38,19,2011-11-14 13:51:00,24,0
16208.0,664.26,66,2011-10-26 11:36:00,44,0
16209.0,2262.62,46,2011-09-12 11:58:00,88,0
16210.0,21086.3,123,2011-12-08 12:36:00,1,0
16211.0,542.77,24,2011-09-19 16:23:00,80,0
16212.0,681.19,43,2011-11-20 13:00:00,18,0
16213.0,159.0,6,2011-09-22 10:03:00,78,0
16214.0,1062.75,44,2011-06-22 11:30:00,170,2
16215.0,242.35,14,2011-09-20 10:18:00,80,0
16216.0,914.9300000000001,37,2011-03-17 15:34:00,266,2
16217.0,259.39000000000004,19,2011-04-18 13:31:00,234,2
16218.0,3054.87,90,2011-11-10 09:59:00,29,0
16221.0,864.86,97,2011-11-03 11:43:00,36,0
16222.0,846.72,137,2011-01-25 13:38:00,317,2
16224.0,1295.3,96,2011-10-13 17:51:00,56,0
16225.0,1096.32,134,2011-10-26 08:30:00,44,0
16226.0,255.12,8,2011-05-20 14:41:00,202,2
16227.0,308.32000000000005,7,2011-05-04 16:27:00,218,2
16229.0,1010.6,47,2011-09-13 17:16:00,86,0
16230.0,542.03,35,2011-06-03 10:06:00,189,2
16232.0,983.23,38,2011-11-07 11:12:00,32,0
16233.0,422.13,25,2011-09-29 17:27:00,70,0
16235.0,858.41,48,2011-10-30 10:56:00,40,0
16236.0,432.2,20,2011-09-22 14:10:00,77,0
16239.0,372.9,21,2011-10-14 08:29:00,56,0
16240.0,3693.81,142,2011-12-01 14:02:00,7,0
16241.0,2607.87,662,2011-11-30 11:08:00,9,0
16242.0,3598.26,295,2011-12-01 15:12:00,7,0
16243.0,409.1,51,2011-11-06 12:32:00,33,0
16244.0,1522.75,91,2011-05-12 10:18:00,211,2
16245.0,1352.3600000000001,93,2011-11-16 10:14:00,23,0
16247.0,114.56,16,2011-06-22 14:23:00,169,2
16248.0,152.94,7,2011-10-09 11:32:00,61,0
16249.0,1800.07,69,2011-10-18 10:07:00,52,0
16250.0,389.44,24,2011-03-23 15:07:00,260,2
16252.0,-295.09,21,2010-12-08 16:15:00,365,2
16253.0,3665.62,124,2011-11-08 11:23:00,31,0
16255.0,2609.3,274,2011-11-23 12:40:00,16,0
16256.0,732.63,14,2011-03-27 12:14:00,257,2
16257.0,46.95,2,2011-06-16 10:11:00,176,2
16258.0,5203.51,135,2011-10-25 13:30:00,44,0
16260.0,1035.45,18,2011-10-20 09:40:00,50,0
16261.0,746.83,124,2011-11-22 17:23:00,16,0
16262.0,-31.65,3,2010-12-14 11:55:00,360,2
16265.0,5423.15,260,2011-11-30 16:41:00,8,0
16266.0,861.89,61,2011-09-27 12:08:00,73,0
16268.0,667.65,45,2011-09-29 18:30:00,70,0
16270.0,1141.24,54,2010-12-21 14:26:00,352,2
16271.0,1423.29,134,2011-12-07 12:45:00,2,0
16272.0,411.7,25,2011-08-15 10:54:00,116,0
16274.0,357.95,67,2010-12-01 15:35:00,372,2
16275.0,559.87,33,2011-05-27 12:41:00,196,2
16276.0,810.6000000000001,6,2011-06-16 09:34:00,176,2
16278.0,537.83,25,2011-11-16 16:09:00,22,0
16279.0,1496.68,109,2011-11-18 15:00:00,20,0
16281.0,2062.06,17,2011-09-28 14:57:00,71,0
16282.0,168.3,11,2011-01-04 11:42:00,339,2
16283.0,1531.51,168,2011-12-04 12:08:00,5,0
16284.0,823.97,109,2011-11-08 16:12:00,30,0
16287.0,142.5,8,2011-06-23 09:08:00,169,2
16292.0,280.9,19,2011-08-14 14:30:00,116,0
16293.0,2236.7400000000002,120,2011-12-01 09:13:00,8,0
16295.0,1328.55,79,2011-11-30 08:17:00,9,0
16297.0,275.4,23,2011-05-11 11:15:00,212,2
16298.0,598.2,27,2011-11-17 11:59:00,22,0
16302.0,212.82,12,2011-08-24 09:25:00,107,0
16303.0,5305.83,167,2011-11-14 10:49:00,25,0
16305.0,361.21999999999997,22,2011-07-24 12:18:00,138,0
16306.0,602.27,44,2011-05-10 12:12:00,213,2
16308.0,2560.0,4,2011-11-02 11:24:00,37,0
16309.0,686.67,44,2011-09-09 12:26:00,91,0
16311.0,616.26,37,2011-11-22 08:54:00,17,0
16313.0,274.15000000000003,16,2011-12-06 13:02:00,2,0
16315.0,226.37,14,2011-01-13 11:57:00,330,2
16316.0,2755.56,156,2011-10-06 13:48:00,63,0
16317.0,1341.65,69,2011-08-12 12:46:00,119,0
16318.0,328.15,19,2011-11-04 13:05:00,34,0
16319.0,404.40000000000003,3,2011-05-06 11:27:00,217,2
16320.0,1038.46,56,2011-06-20 15:25:00,171,2
16321.0,230.70000000000002,16,2011-09-28 14:55:00,71,0
16322.0,326.75,37,2011-12-08 15:41:00,0,0
16323.0,207.50000000000003,1,2011-05-27 14:48:00,195,2
16324.0,428.68,118,2011-08-03 12:58:00,127,0
16325.0,510.54,20,2011-10-26 16:29:00,43,0
16326.0,3085.96,320,2011-12-04 10:11:00,5,0
16327.0,3844.22,319,2011-11-25 13:23:00,13,0
16330.0,242.21,41,2011-11-22 12:24:00,17,0
16332.0,1583.2,154,2011-11-11 14:22:00,27,0
16333.0,26626.8,45,2011-12-02 12:19:00,7,0
16337.0,151.05,10,2011-11-03 10:03:00,36,0
16338.0,214.79999999999998,11,2011-07-05 13:56:00,156,2
16339.0,109.95,20,2011-02-28 13:41:00,283,2
16340.0,549.07,153,2011-08-24 14:53:00,106,0
16341.0,1959.38,84,2011-11-15 09:12:00,24,0
16342.0,322.41,15,2011-09-25 14:36:00,74,0
16343.0,370.47999999999996,47,2011-11-23 17:45:00,15,0
16344.0,101.10000000000001,2,2011-07-04 15:50:00,157,2
16345.0,575.41,38,2011-10-26 16:03:00,43,0
16347.0,887.65,92,2011-11-28 13:14:00,10,0
16348.0,1469.45,235,2011-11-07 15:44:00,31,0
16349.0,53.5,9,2011-02-22 12:40:00,290,2
16350.0,1100.47,60,2011-11-18 15:53:00,20,0
16351.0,153.9,8,2011-01-11 10:26:00,332,2
16352.0,494.44,28,2011-11-22 10:32:00,17,0
16353.0,6675.71,94,2011-12-06 12:23:00,3,0
16354.0,395.8,39,2011-10-07 14:28:00,62,0
16356.0,210.32000000000002,32,2011-05-26 11:51:00,197,2
16357.0,658.88,34,2011-11-06 16:04:00,32,0
16358.0,2024.95,110,2011-12-08 15:09:00,0,0
16359.0,1460.3700000000001,70,2011-12-02 17:04:00,6,0
16360.0,3411.69,671,2011-12-05 12:16:00,4,0
16361.0,896.66,106,2011-11-30 12:32:00,9,0
16362.0,652.07,90,2011-11-07 13:01:00,31,0
16363.0,109.36000000000001,5,2011-10-17 14:14:00,52,0
16364.0,707.04,53,2011-11-28 11:27:00,11,0
16365.0,1540.42,51,2011-11-22 11:24:00,17,0
16366.0,327.3,18,2011-11-21 08:19:00,18,0
16367.0,804.49,130,2011-11-02 13:13:00,36,0
16368.0,497.43,76,2011-12-07 13:12:00,1,0
16369.0,1553.66,118,2011-11-21 16:25:00,17,0
16370.0,1320.56,228,2011-09-18 15:55:00,81,0
16372.0,367.93,97,2011-11-06 13:08:00,32,0
16374.0,473.03000000000003,111,2011-10-04 15:21:00,65,0
16376.0,977.52,128,2011-12-01 11:38:00,8,0
16377.0,676.2,5,2011-03-17 15:41:00,266,2
16378.0,362.95,23,2011-04-06 15:07:00,246,2
16379.0,2131.9,109,2011-12-05 15:38:00,3,0
16380.0,1780.59,32,2011-10-09 15:40:00,60,0
16383.0,668.36,102,2011-09-26 12:45:00,74,0
16384.0,584.5,33,2011-09-11 11:19:00,89,0
16385.0,555.89,59,2011-10-10 13:12:00,59,0
16386.0,317.2,88,2011-11-11 12:28:00,28,0
16387.0,94.36,4,2011-01-21 11:34:00,322,2
16389.0,1362.27,35,2011-10-17 14:41:00,52,0
16392.0,221.19,45,2011-03-15 12:11:00,269,2
16393.0,2941.05,358,2011-12-07 12:51:00,1,0
16394.0,1412.06,100,2011-10-20 19:16:00,49,0
16395.0,1486.9,210,2011-10-10 12:50:00,60,0
16398.0,1631.15,86,2011-07-18 10:14:00,144,0
16399.0,408.57,73,2011-11-20 16:12:00,18,0
16400.0,303.93,29,2011-09-06 12:27:00,94,0
16401.0,4061.24,198,2011-12-08 18:15:00,0,0
16402.0,299.6,60,2011-03-20 12:25:00,264,2
16403.0,161.04999999999998,15,2011-02-10 16:40:00,301,2
16404.0,443.05,23,2011-09-30 14:55:00,69,0
16405.0,167.25,5,2011-02-10 15:24:00,301,2
16406.0,163.07,63,2011-11-21 11:57:00,18,0
16407.0,2126.93,172,2011-11-27 11:05:00,12,0
16409.0,2028.88,232,2011-11-03 16:45:00,35,0
16411.0,214.65,45,2011-11-20 13:23:00,18,0
16412.0,151.83,35,2011-10-17 12:35:00,53,0
16413.0,262.2,31,2011-10-14 12:08:00,56,0
16414.0,126.25,7,2011-11-18 09:42:00,21,0
16415.0,210.35,54,2011-10-26 13:35:00,43,0
16416.0,1026.99,73,2011-11-13 12:50:00,26,0
16418.0,675.27,102,2011-10-26 12:39:00,44,0
16419.0,959.48,52,2011-08-19 12:33:00,112,0
16422.0,33805.69,399,2011-11-22 14:00:00,16,0
16423.0,346.12,18,2011-11-15 09:21:00,24,0
16424.0,82.56,6,2011-06-01 13:40:00,190,2
16425.0,302.7,21,2011-02-10 14:30:00,301,2
16426.0,1908.25,372,2011-12-07 14:01:00,1,0
16427.0,241.06,9,2011-03-21 17:10:00,262,2
16428.0,-2.95,1,2011-09-19 16:31:00,80,0
16429.0,284.55,2,2011-08-25 13:54:00,105,0
16430.0,300.85,6,2011-10-13 14:47:00,56,0
16431.0,642.81,83,2011-05-10 14:09:00,212,2
16432.0,287.4,8,2011-10-06 13:59:00,63,0
16433.0,184.26,17,2011-11-11 14:09:00,27,0
16434.0,1522.25,109,2011-11-10 14:28:00,28,0
16438.0,798.35,132,2011-12-04 10:51:00,5,0
16440.0,3640.67,282,2011-12-02 12:02:00,7,0
16441.0,381.2,24,2011-10-03 17:48:00,66,0
16442.0,616.79,174,2011-12-08 11:43:00,1,0
16444.0,638.77,86,2011-10-24 13:50:00,45,0
16445.0,230.51,63,2011-11-06 12:32:00,33,0
16446.0,2.8999999999941792,4,2011-12-09 09:27:00,0,0
16447.0,259.01,36,2011-07-27 12:45:00,135,0
16448.0,188.89000000000001,20,2011-05-25 16:28:00,197,2
16449.0,674.69,43,2011-06-02 11:07:00,190,2
16450.0,311.92,11,2011-07-13 11:47:00,149,2
16451.0,266.97,14,2011-09-13 09:17:00,87,0
16454.0,-8.15,3,2011-10-26 11:40:00,44,0
16455.0,1841.18,99,2011-10-07 12:17:00,63,0
16456.0,2158.37,111,2011-09-01 13:50:00,98,0
16457.0,208.36,9,2011-05-05 13:19:00,217,2
16458.0,3482.7400000000002,202,2011-12-07 09:34:00,2,0
16460.0,814.72,135,2011-11-11 13:46:00,27,0
16461.0,151.42,33,2011-06-15 12:07:00,177,2
16462.0,102.0,4,2011-10-06 18:16:00,63,0
16463.0,1383.7,85,2011-11-18 14:01:00,20,0
16464.0,1314.68,236,2011-11-20 12:11:00,19,0
16466.0,1603.46,148,2011-11-06 11:35:00,33,0
16468.0,74.9,2,2011-09-26 14:13:00,73,0
16469.0,650.43,182,2011-11-16 12:25:00,23,0
16470.0,757.44,171,2011-10-19 12:11:00,51,0
16471.0,223.95000000000002,13,2011-03-10 09:41:00,274,2
16473.0,314.86,19,2011-06-28 09:10:00,164,2
16474.0,1811.47,368,2011-12-02 13:02:00,6,0
16475.0,544.3,28,2011-09-12 14:37:00,87,0
16477.0,2494.46,146,2011-10-07 09:44:00,63,0
16478.0,331.0,17,2011-11-14 15:51:00,24,0
16479.0,300.83,35,2011-11-29 13:40:00,9,0
16480.0,769.29,53,2011-09-25 11:40:00,75,0
16482.0,220.62,18,2011-11-24 12:33:00,15,0
16483.0,139.35,19,2011-05-31 13:08:00,191,2
16484.0,379.4,26,2011-06-19 12:06:00,173,2
16485.0,363.65,42,2011-09-23 15:50:00,76,0
16488.0,492.2,31,2011-11-06 13:42:00,32,0
16491.0,731.5,39,2011-10-24 10:18:00,46,0
16493.0,1329.66,62,2011-09-28 11:13:00,72,0
16494.0,826.53,50,2011-02-16 12:49:00,296,2
16495.0,684.41,97,2011-12-06 13:20:00,2,0
16496.0,1562.22,97,2011-12-01 10:31:00,8,0
16497.0,2965.69,136,2011-10-21 10:55:00,49,0
16498.0,86.12,16,2011-07-01 15:07:00,160,2
16499.0,319.1,22,2010-12-14 15:20:00,359,2
16500.0,400.86,11,2011-12-05 12:04:00,4,0
16503.0,1421.43,86,2011-08-25 11:46:00,106,0
16504.0,484.38,86,2011-11-14 15:18:00,24,0
16505.0,777.6,4,2011-11-08 12:14:00,31,0
16506.0,90.30000000000001,3,2011-11-20 12:17:00,19,0
16509.0,363.7,13,2011-02-16 09:25:00,296,2
16510.0,248.1,13,2010-12-02 13:39:00,371,2
16511.0,950.26,169,2011-11-18 10:41:00,21,0
16513.0,874.59,35,2011-12-05 10:18:00,4,0
16515.0,1627.13,113,2011-10-18 13:10:00,51,0
16516.0,101.69999999999999,6,2011-11-09 14:59:00,29,0
16517.0,162.7,17,2011-03-07 13:50:00,276,2
16518.0,480.92,42,2011-10-09 15:04:00,60,0
16519.0,215.07999999999998,13,2011-11-14 15:41:00,24,0
16520.0,1036.6200000000001,157,2011-06-06 13:24:00,185,2
16523.0,9295.67,298,2011-12-08 09:06:00,1,0
16525.0,11895.57,200,2011-12-07 15:07:00,1,0
16526.0,290.36,15,2011-06-21 12:02:00,171,2
16527.0,228.06,14,2011-09-19 16:21:00,80,0
16528.0,244.41,17,2011-12-06 12:45:00,3,0
16529.0,455.25,30,2011-06-02 17:23:00,189,2
16531.0,1244.59,77,2011-11-17 16:29:00,21,0
16532.0,6748.8,4,2011-11-22 11:08:00,17,0
16533.0,1026.94,181,2011-11-20 13:08:00,18,0
16535.0,593.75,31,2011-12-04 15:18:00,4,0
16536.0,539.02,56,2011-08-24 13:20:00,106,0
16539.0,1388.81,45,2011-12-07 08:41:00,2,0
16542.0,119.62,5,2011-10-17 10:47:00,53,0
16545.0,339.3,3,2011-06-28 10:37:00,164,2
16546.0,-95.93,31,2011-02-22 11:20:00,290,2
16549.0,4154.64,981,2011-11-29 15:06:00,9,0
16550.0,2266.25,261,2011-08-23 11:12:00,108,0
16551.0,922.12,32,2011-09-05 09:38:00,95,0
16552.0,379.73,17,2011-04-11 10:04:00,242,2
16553.0,5664.57,86,2011-06-29 15:42:00,162,2
16554.0,641.55,74,2011-12-06 14:52:00,2,0
16555.0,285.89,17,2011-11-04 14:31:00,34,0
16556.0,3313.79,207,2011-10-04 11:36:00,66,0
16557.0,281.85,11,2011-11-15 14:04:00,23,0
16558.0,8257.04,474,2011-12-09 10:20:00,0,0
16560.0,816.51,58,2011-11-18 17:05:00,20,0
16561.0,511.12,31,2011-12-04 11:50:00,5,0
16563.0,1077.74,19,2011-10-17 11:51:00,53,0
16565.0,173.7,3,2010-12-10 15:21:00,363,2
16566.0,614.01,19,2011-11-24 16:34:00,14,0
16567.0,865.6,35,2011-05-29 13:57:00,193,2
16569.0,124.2,5,2011-12-06 15:32:00,2,0
16570.0,3622.95,133,2011-12-01 08:56:00,8,0
16571.0,1285.22,106,2011-12-06 14:07:00,2,0
16572.0,999.7,58,2011-08-04 16:34:00,126,0
16573.0,648.41,46,2011-09-27 11:17:00,73,0
16574.0,451.44,28,2011-09-29 13:39:00,70,0
16579.0,-30.599999999999998,1,2010-12-09 15:00:00,364,2
16581.0,70.44,11,2011-07-07 15:50:00,154,2
16582.0,313.62,6,2011-08-18 17:02:00,112,0
16583.0,233.45,14,2010-12-01 12:03:00,373,2
16584.0,908.03,31,2011-09-20 13:45:00,79,0
16586.0,463.95,8,2011-04-05 09:32:00,248,2
16587.0,225.15,13,2011-04-21 15:51:00,231,2
16589.0,459.24,33,2011-09-29 14:50:00,70,0
16591.0,213.5,10,2011-10-02 10:43:00,68,0
